id,created_at,updated_at,name,quantity,price,order,brand
1010,2023-11-03 07:24:12,2023-11-03 07:24:12,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,1010,ROBOT
1011,2023-11-03 07:24:12,2023-11-03 07:24:12,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,1011,SANDISK
1012,2023-11-03 07:24:12,2023-11-03 07:24:12,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,1012,SANDISK
1013,2023-11-03 07:24:12,2023-11-03 07:24:12,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,1013,SANDISK
1014,2023-11-03 07:24:12,2023-11-03 07:24:12,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,1014,SANDISK
1015,2023-11-03 07:24:12,2023-11-03 07:24:12,Sandisk Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,1015,SANDISK
1016,2023-11-03 07:24:12,2023-11-03 07:24:12,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,1016,TEAMGROUP
1017,2023-11-03 07:24:12,2023-11-03 07:24:12,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,1017,TEAMGROUP
1018,2023-11-03 07:24:12,2023-11-03 07:24:12,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,1018,TEAMGROUP
1019,2023-11-03 07:24:12,2023-11-03 07:24:12,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,1019,TEAMGROUP
1020,2023-11-03 07:24:12,2023-11-03 07:24:12,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,1020,TEAMGROUP
1021,2023-11-03 07:24:12,2023-11-03 07:24:12,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,1021,GM
1022,2023-11-03 07:24:12,2023-11-03 07:24:12,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,1022,GM
1023,2023-11-03 07:24:11,2023-11-03 07:24:11,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,1023,GM
1024,2023-11-03 07:24:11,2023-11-03 07:24:11,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,1024,GM
1025,2023-11-03 07:24:11,2023-11-03 07:24:11,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,1025,GM
1026,2023-11-03 07:24:11,2023-11-03 07:24:11,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,1026,Rinnai
1027,2023-11-03 07:24:11,2023-11-03 07:24:11,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,1027,Rinnai
1028,2023-11-03 07:24:11,2023-11-03 07:24:11,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,1028,Rinnai
1029,2023-11-03 07:24:11,2023-11-03 07:24:11,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,1029,Rinnai
1030,2023-11-03 07:24:11,2023-11-03 07:24:11,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,1030,Rinnai
1031,2023-11-03 07:24:10,2023-11-03 07:24:10,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,1031,Xiaomi
1032,2023-11-03 07:24:10,2023-11-03 07:24:10,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,1032,Xiaomi
1033,2023-11-03 07:24:10,2023-11-03 07:24:10,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,1033,Xiaomi
1034,2023-11-03 07:24:10,2023-11-03 07:24:10,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,1034,Xiaomi
1035,2023-11-03 07:24:10,2023-11-03 07:24:10,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,1035,Xiaomi
1036,2023-11-03 07:24:10,2023-11-03 07:24:10,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,1036,BARDI
1037,2023-11-03 07:24:10,2023-11-03 07:24:10,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,1037,BARDI
1038,2023-11-03 07:24:10,2023-11-03 07:24:10,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,1038,BARDI
1039,2023-11-03 07:24:10,2023-11-03 07:24:10,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,1039,BARDI
1040,2023-11-03 07:24:10,2023-11-03 07:24:10,BARDI Dual Smart Plug,1,230000,1040,BARDI
1041,2023-11-03 07:24:10,2023-11-03 07:24:10,Chino Pants Erigo,1,129000,1041,Erigo
1042,2023-11-03 07:24:10,2023-11-03 07:24:10,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,1042,Erigo
1043,2023-11-03 07:24:10,2023-11-03 07:24:10,Erigo T-Shirt Kuina Navy Unisex,1,250000,1043,Erigo
1044,2023-11-03 07:24:10,2023-11-03 07:24:10,Erigo Chino Pants Beryl Emerald Unisex,1,149000,1044,Erigo
1045,2023-11-03 07:24:10,2023-11-03 07:24:10,Erigo Jogger Pants Jessie Black,1,149000,1045,Erigo
1046,2023-11-03 07:24:10,2023-11-03 07:24:10,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,1046,ROBOT
1047,2023-11-03 07:24:10,2023-11-03 07:24:10,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,1047,ROBOT
1048,2023-11-03 07:24:10,2023-11-03 07:24:10,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,1048,ROBOT
1049,2023-11-03 07:24:10,2023-11-03 07:24:10,Robot TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,1049,ROBOT
1050,2023-11-03 07:24:10,2023-11-03 07:24:10,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,1050,ROBOT
1051,2023-11-03 07:24:10,2023-11-03 07:24:10,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,1051,SANDISK
1052,2023-11-03 07:24:09,2023-11-03 07:24:09,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,1052,SANDISK
1053,2023-11-03 07:24:09,2023-11-03 07:24:09,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,1053,SANDISK
1054,2023-11-03 07:24:09,2023-11-03 07:24:09,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,1054,SANDISK
1055,2023-11-03 07:24:09,2023-11-03 07:24:09,Sandisk Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,1055,SANDISK
1056,2023-11-03 07:24:09,2023-11-03 07:24:09,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,1056,TEAMGROUP
1057,2023-11-03 07:24:09,2023-11-03 07:24:09,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,1057,TEAMGROUP
1058,2023-11-03 07:24:09,2023-11-03 07:24:09,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,1058,TEAMGROUP
1059,2023-11-03 07:24:09,2023-11-03 07:24:09,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,1059,TEAMGROUP
1060,2023-11-03 07:24:09,2023-11-03 07:24:09,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,1060,TEAMGROUP
1061,2023-11-03 07:24:09,2023-11-03 07:24:09,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,1061,GM
1062,2023-11-03 07:24:09,2023-11-03 07:24:09,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,1062,GM
1063,2023-11-03 07:24:09,2023-11-03 07:24:09,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,1063,GM
1064,2023-11-03 07:24:09,2023-11-03 07:24:09,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,1064,GM
1065,2023-11-03 07:24:08,2023-11-03 07:24:08,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,1065,GM
1066,2023-11-03 07:24:08,2023-11-03 07:24:08,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,1066,Rinnai
1067,2023-11-03 07:24:08,2023-11-03 07:24:08,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,1067,Rinnai
1068,2023-11-03 07:24:08,2023-11-03 07:24:08,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,1068,Rinnai
1069,2023-11-03 07:24:08,2023-11-03 07:24:08,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,1069,Rinnai
1070,2023-11-03 07:24:08,2023-11-03 07:24:08,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,1070,Rinnai
1071,2023-11-03 07:24:08,2023-11-03 07:24:08,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,1071,Xiaomi
1072,2023-11-03 07:24:08,2023-11-03 07:24:08,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,1072,Xiaomi
1073,2023-11-03 07:24:08,2023-11-03 07:24:08,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,1073,Xiaomi
1074,2023-11-03 07:24:08,2023-11-03 07:24:08,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,1074,Xiaomi
1075,2023-11-03 07:24:08,2023-11-03 07:24:08,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,1075,Xiaomi
1076,2023-11-03 07:24:08,2023-11-03 07:24:08,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,1076,BARDI
1077,2023-11-03 07:24:08,2023-11-03 07:24:08,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,1077,BARDI
1078,2023-11-03 07:24:08,2023-11-03 07:24:08,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,1078,BARDI
1079,2023-11-03 07:24:08,2023-11-03 07:24:08,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,1079,BARDI
1080,2023-11-03 07:24:08,2023-11-03 07:24:08,BARDI Dual Smart Plug,1,230000,1080,BARDI
1081,2023-11-03 07:24:07,2023-11-03 07:24:07,Chino Pants Erigo,1,129000,1081,Erigo
1082,2023-11-03 07:24:07,2023-11-03 07:24:07,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,1082,Erigo
1083,2023-11-03 07:24:07,2023-11-03 07:24:07,Erigo T-Shirt Kuina Navy Unisex,1,250000,1083,Erigo
1084,2023-11-03 07:24:07,2023-11-03 07:24:07,Erigo Chino Pants Beryl Emerald Unisex,1,149000,1084,Erigo
1085,2023-11-03 07:24:07,2023-11-03 07:24:07,Erigo Jogger Pants Jessie Black,1,149000,1085,Erigo
1086,2023-11-03 07:24:07,2023-11-03 07:24:07,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,1086,ROBOT
1087,2023-11-03 07:24:07,2023-11-03 07:24:07,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,1087,ROBOT
1088,2023-11-03 07:24:06,2023-11-03 07:24:06,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,1088,ROBOT
1089,2023-11-03 07:24:06,2023-11-03 07:24:06,Robot TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,1089,ROBOT
1090,2023-11-03 07:24:06,2023-11-03 07:24:06,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,1090,ROBOT
1091,2023-11-03 07:24:06,2023-11-03 07:24:06,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,1091,SANDISK
1092,2023-11-03 07:24:06,2023-11-03 07:24:06,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,1092,SANDISK
1093,2023-11-03 07:24:06,2023-11-03 07:24:06,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,1093,SANDISK
1094,2023-11-03 07:24:05,2023-11-03 07:24:05,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,1094,SANDISK
1095,2023-11-03 07:24:05,2023-11-03 07:24:05,Sandisk Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,1095,SANDISK
1096,2023-11-03 07:24:05,2023-11-03 07:24:05,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,1096,TEAMGROUP
1097,2023-11-03 07:24:05,2023-11-03 07:24:05,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,1097,TEAMGROUP
1098,2023-11-03 07:24:05,2023-11-03 07:24:05,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,1098,TEAMGROUP
1099,2023-11-03 07:24:05,2023-11-03 07:24:05,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,1099,TEAMGROUP
1100,2023-11-03 07:24:05,2023-11-03 07:24:05,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,1100,TEAMGROUP
1101,2023-11-03 07:24:05,2023-11-03 07:24:05,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,1101,GM
1102,2023-11-03 07:24:04,2023-11-03 07:24:04,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,1102,GM
1103,2023-11-03 07:24:04,2023-11-03 07:24:04,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,1103,GM
1104,2023-11-03 07:24:04,2023-11-03 07:24:04,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,1104,GM
1105,2023-11-03 07:24:04,2023-11-03 07:24:04,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,1105,GM
1106,2023-11-03 07:24:03,2023-11-03 07:24:03,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,1106,Rinnai
1107,2023-11-03 07:24:03,2023-11-03 07:24:03,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,1107,Rinnai
1108,2023-11-03 07:24:03,2023-11-03 07:24:03,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,1108,Rinnai
1109,2023-11-03 07:24:03,2023-11-03 07:24:03,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,1109,Rinnai
1110,2023-11-03 07:24:03,2023-11-03 07:24:03,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,1110,Rinnai
1111,2023-11-03 07:24:03,2023-11-03 07:24:03,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,1111,Xiaomi
1112,2023-11-03 07:24:03,2023-11-03 07:24:03,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,1112,Xiaomi
1113,2023-11-03 07:24:03,2023-11-03 07:24:03,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,1113,Xiaomi
1114,2023-11-03 07:24:03,2023-11-03 07:24:03,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,1114,Xiaomi
1115,2023-11-03 07:24:03,2023-11-03 07:24:03,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,1115,Xiaomi
1116,2023-11-03 07:24:03,2023-11-03 07:24:03,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,1116,BARDI
1117,2023-11-03 07:24:03,2023-11-03 07:24:03,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,1117,BARDI
1118,2023-11-03 07:24:03,2023-11-03 07:24:03,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,1118,BARDI
1119,2023-11-03 07:24:03,2023-11-03 07:24:03,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,1119,BARDI
1120,2023-11-03 07:24:03,2023-11-03 07:24:03,BARDI Dual Smart Plug,1,230000,1120,BARDI
1121,2023-11-03 07:24:03,2023-11-03 07:24:03,Chino Pants Erigo,1,129000,1121,Erigo
1122,2023-11-03 07:24:03,2023-11-03 07:24:03,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,1122,Erigo
1123,2023-11-03 07:24:02,2023-11-03 07:24:02,Erigo T-Shirt Kuina Navy Unisex,1,250000,1123,Erigo
1124,2023-11-03 07:24:02,2023-11-03 07:24:02,Erigo Chino Pants Beryl Emerald Unisex,1,149000,1124,Erigo
1125,2023-11-03 07:24:02,2023-11-03 07:24:02,Erigo Jogger Pants Jessie Black,1,149000,1125,Erigo
1126,2023-11-03 07:24:02,2023-11-03 07:24:02,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,1126,ROBOT
1127,2023-11-03 07:24:02,2023-11-03 07:24:02,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,1127,ROBOT
1128,2023-11-03 07:24:02,2023-11-03 07:24:02,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,1128,ROBOT
1129,2023-11-03 07:24:02,2023-11-03 07:24:02,Robot TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,1129,ROBOT
1130,2023-11-03 07:24:02,2023-11-03 07:24:02,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,1130,ROBOT
1131,2023-11-03 07:24:01,2023-11-03 07:24:01,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,1131,SANDISK
1132,2023-11-03 07:24:01,2023-11-03 07:24:01,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,1132,SANDISK
1133,2023-11-03 07:24:01,2023-11-03 07:24:01,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,1133,SANDISK
1134,2023-11-03 07:24:01,2023-11-03 07:24:01,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,1134,SANDISK
1135,2023-11-03 07:24:01,2023-11-03 07:24:01,Sandisk Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,1135,SANDISK
1136,2023-11-03 07:24:01,2023-11-03 07:24:01,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,1136,TEAMGROUP
1137,2023-11-03 07:24:01,2023-11-03 07:24:01,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,1137,TEAMGROUP
1138,2023-11-03 07:24:01,2023-11-03 07:24:01,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,1138,TEAMGROUP
1139,2023-11-03 07:24:01,2023-11-03 07:24:01,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,1139,TEAMGROUP
1140,2023-11-03 07:24:01,2023-11-03 07:24:01,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,1140,TEAMGROUP
1141,2023-11-03 07:24:01,2023-11-03 07:24:01,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,1141,GM
1142,2023-11-03 07:24:00,2023-11-03 07:24:00,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,1142,GM
1143,2023-11-03 07:24:00,2023-11-03 07:24:00,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,1143,GM
1144,2023-11-03 07:23:59,2023-11-03 07:23:59,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,1144,GM
1145,2023-11-03 07:23:59,2023-11-03 07:23:59,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,1145,GM
1146,2023-11-03 07:23:59,2023-11-03 07:23:59,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,1146,Rinnai
1147,2023-11-03 07:23:59,2023-11-03 07:23:59,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,1147,Rinnai
1148,2023-11-03 07:23:59,2023-11-03 07:23:59,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,1148,Rinnai
1149,2023-11-03 07:23:59,2023-11-03 07:23:59,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,1149,Rinnai
1150,2023-11-03 07:23:59,2023-11-03 07:23:59,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,1150,Rinnai
1151,2023-11-03 07:23:59,2023-11-03 07:23:59,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,1151,Xiaomi
1152,2023-11-03 07:23:59,2023-11-03 07:23:59,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,1152,Xiaomi
1153,2023-11-03 07:23:59,2023-11-03 07:23:59,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,1153,Xiaomi
1154,2023-11-03 07:23:59,2023-11-03 07:23:59,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,1154,Xiaomi
1155,2023-11-03 07:23:59,2023-11-03 07:23:59,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,1155,Xiaomi
1156,2023-11-03 07:23:59,2023-11-03 07:23:59,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,1156,BARDI
1157,2023-11-03 07:23:58,2023-11-03 07:23:58,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,1157,BARDI
1158,2023-11-03 07:23:58,2023-11-03 07:23:58,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,1158,BARDI
1159,2023-11-03 07:23:58,2023-11-03 07:23:58,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,1159,BARDI
1160,2023-11-03 07:23:58,2023-11-03 07:23:58,BARDI Dual Smart Plug,1,230000,1160,BARDI
1161,2023-11-03 07:23:58,2023-11-03 07:23:58,Chino Pants Erigo,1,129000,1161,Erigo
1162,2023-11-03 07:23:58,2023-11-03 07:23:58,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,1162,Erigo
1163,2023-11-03 07:23:58,2023-11-03 07:23:58,Erigo T-Shirt Kuina Navy Unisex,1,250000,1163,Erigo
1164,2023-11-03 07:23:57,2023-11-03 07:23:57,Erigo Chino Pants Beryl Emerald Unisex,1,149000,1164,Erigo
1165,2023-11-03 07:23:57,2023-11-03 07:23:57,Erigo Jogger Pants Jessie Black,1,149000,1165,Erigo
1166,2023-11-03 07:23:57,2023-11-03 07:23:57,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,1166,ROBOT
1167,2023-11-03 07:23:57,2023-11-03 07:23:57,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,1167,ROBOT
1168,2023-11-03 07:23:57,2023-11-03 07:23:57,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,1168,ROBOT
1169,2023-11-03 07:23:57,2023-11-03 07:23:57,Robot TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,1169,ROBOT
1170,2023-11-03 07:23:57,2023-11-03 07:23:57,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,1170,ROBOT
1171,2023-11-03 07:23:57,2023-11-03 07:23:57,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,1171,SANDISK
1172,2023-11-03 07:23:57,2023-11-03 07:23:57,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,1172,SANDISK
1173,2023-11-03 07:23:57,2023-11-03 07:23:57,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,1173,SANDISK
